"Store Number","Store Name","Address","City","State","Zip","Phone","Latitude","Longitude","Car Wash","Sells Gas","Sells Diesel","Sells BioDiesel","Sells CNG","Sells LNG","Sells DEF","Sells E85"
"203","KWIK TRIP #203","1419 BANKS AVE","SUPERIOR","WI","54880","(715) 392-3947","46.7213","-92.10629","Yes","Yes","Yes","No","No","No","Yes","Yes"
"973","KWIK TRIP #973","N67W27619 SILVER SPRING DR","SUSSEX","WI","53089","(262) 538-4066","43.1411","-88.29579","No","Yes","Yes","No","No","No","No","No"
"796","KWIK TRIP #796","310 E MCCOY BLVD","TOMAH","WI","54660","(608) 372-5776","44.019","-90.50294","No","Yes","Yes","No","No","No","Yes","No"
"484","KWIK TRIP #484","124 W MCCOY BLVD","TOMAH","WI","54660","(608) 372-5940","44.0185","-90.50658","No","Yes","Yes","No","No","No","No","Yes"
"718","KWIK TRIP #718","1504 SUPERIOR AVE","TOMAH","WI","54660","(608) 372-7600","43.97248","-90.50431","No","Yes","Yes","No","No","No","No","Yes"
"119","KWIK TRIP #119","682 N 4TH ST","TOMAHAWK","WI","54487","(715) 453-2246","45.48157","-89.72763","No","Yes","Yes","No","No","No","No","Yes"
"638","KWIK TRIP #638","2107 WASHINGTON ST","TWO RIVERS","WI","54241","(920) 793-5377","44.15303","-87.56803","Yes","Yes","Yes","No","No","No","No","Yes"
"456","KWIK TRIP #456","2145 COUNTY ROAD PB","VERONA","WI","53593","(608) 848-9040","42.97112","-89.51296","Yes","Yes","Yes","No","Yes","No","Yes","Yes"
"323","KWIK TRIP #323","7583 W MINERAL POINT RD","VERONA","WI","53593","(608) 833-6766","43.05995","-89.57575","No","Yes","No","No","No","No","No","No"
"1075","KWIK TRIP #1075","233 WILDCAT WAY","VERONA","WI","53593","(608) 845-5555","42.98654","-89.55269","Yes","Yes","Yes","No","No","No","No","Yes"
"837","KWIK TRIP #837","400 E VERONA AVE","VERONA","WI","53593","(608) 845-8997","42.99237","-89.52951","No","Yes","Yes","No","No","No","No","No"
"758","KWIK TRIP #758","603 S MAIN ST","VIROQUA","WI","54665","(608) 637-8160","43.5506","-90.8884","No","Yes","Yes","No","No","No","No","No"
"757","KWIK TRIP #757","1301 N MAIN ST","VIROQUA","WI","54665","(608) 637-3447","43.57522","-90.8881","Yes","Yes","Yes","No","No","No","No","No"
"687","KWIK TRIP #687","415 N WALES RD","WALES","WI","53183","(262) 968-5328","43.01108","-88.3848","No","Yes","Yes","No","No","No","No","No"
"358","TOBACCO OUTLET PLUS GROC #358","230 W SUMMIT AVE","WALES","WI","53183","(262) 968-5010","43.01285","-88.38192","No","Yes","No","No","No","No","No","No"
"366","KWIK TRIP #366","115 PORTLAND RD","WATERLOO","WI","53594","(920) 478-2552","43.18468","-88.98186","No","Yes","Yes","No","No","No","No","No"
"444","KWIK TRIP #444","1184 N 4TH ST","WATERTOWN","WI","53098","(920) 206-0084","43.20718","-88.70805","Yes","Yes","Yes","No","No","No","No","Yes"
"354","KWIK TRIP #354","1731 S CHURCH ST","WATERTOWN","WI","53094","(920) 206-0128","43.17024","-88.73171","No","Yes","Yes","No","No","No","No","No"
"658","KWIK TRIP #658","900 W MAIN ST","WATERTOWN","WI","53098","(920) 262-2190","43.19821","-88.74273","Yes","Yes","Yes","No","No","No","No","Yes"
"970","KWIK TRIP #970","2106 S WEST AVE","WAUKESHA","WI","53189","(262) 522-6693","42.97606","-88.23675","Yes","Yes","Yes","No","No","No","No","No"
"969","KWIK TRIP #969","21980 WATERTOWN RD","WAUKESHA","WI","53186","(262) 796-1026","43.04963","-88.18555","No","Yes","Yes","No","No","No","No","No"
"436","KWIK TRIP #436","924 FLEETFOOT DR","WAUKESHA","WI","53186","(262) 446-3313","42.99482","-88.20146","Yes","Yes","Yes","No","No","No","No","Yes"
"968","KWIK TRIP #968","2302 E MORELAND BLVD","WAUKESHA","WI","53186","(262) 784-3537","43.03102","-88.18097","No","Yes","Yes","No","No","No","No","No"
"563","TOBACCO OUTLET PLUS #563","433 W SUNSET DR","WAUKESHA","WI","53189","(262) 446-2091","42.9875","-88.23527","No","No","No","No","No","No","No","No"
"425","KWIK TRIP #425","2530 N GRANDVIEW BLVD","WAUKESHA","WI","53188","(262) 896-9457","43.03914","-88.25655","Yes","Yes","Yes","No","No","No","No","No"
"373","KWIK TRIP #373","1809 W SAINT PAUL AVE","WAUKESHA","WI","53188","(262) 547-1450","42.99621","-88.25912","Yes","Yes","Yes","No","No","No","No","Yes"
"527","TOBACCO OUTLET PLUS GROC #527","1700 PEWAUKEE RD","WAUKESHA","WI","53188","(262) 970-9815","43.0263","-88.22648","No","Yes","Yes","No","No","No","No","No"
"396","KWIK TRIP #396","W229N2086 REDFORD BLVD","WAUKESHA","WI","53186","(262) 446-2032","43.05892","-88.2046","Yes","Yes","Yes","No","Yes","No","Yes","No"
"1059","KWIK TRIP #1059","1350 WATER WHEEL DR","WAUNAKEE","WI","53597","(608) 849-2226","43.16838","-89.46093","Yes","Yes","Yes","No","No","No","No","Yes"
"529","KWIK TRIP #529","5420 WILLOW RD","WAUNAKEE","WI","53597","(608) 249-9637","43.15113","-89.41376","Yes","Yes","Yes","No","No","No","No","Yes"
"832","KWIK TRIP #832","208 E MAIN ST","WAUNAKEE","WI","53597","(608) 849-5008","43.19164","-89.45247","No","Yes","Yes","No","No","No","No","No"
"888","KWIK TRIP #888","106 COUNTY ROAD QQ","WAUPACA","WI","54981","(715) 258-7245","44.35514","-89.11893","Yes","Yes","Yes","No","No","No","No","Yes"
"625","KWIK TRIP #625","226 W FULTON ST","WAUPACA","WI","54981","(715) 258-5227","44.3582","-89.08685","No","Yes","Yes","No","No","No","No","No"
"651","KWIK TRIP #651","800 W MAIN ST","WAUPUN","WI","53963","(920) 324-0167","43.63349","-88.74907","No","Yes","Yes","No","No","No","No","No"
"188","KWIK TRIP #188","310 GRAND AVE","WAUSAU","WI","54403","(715) 849-1007","44.95449","-89.6249","No","Yes","Yes","No","No","No","No","Yes"
"204","KWIK TRIP #204","225451 RIB MOUNTAIN DR","WAUSAU","WI","54401","(715) 843-5090","44.91426","-89.64833","Yes","Yes","Yes","No","Yes","No","Yes","Yes"
"1033","KWIK TRIP #1033","1415 WEST ST","WAUSAU","WI","54401","(715) 843-5622","44.95364","-89.65495","Yes","Yes","Yes","No","No","No","Yes","Yes"
"601","KWIK TRIP #601","3853 N 6TH ST","WAUSAU","WI","54403","(715) 675-4979","44.99535","-89.61799","No","Yes","No","No","No","No","No","No"
"728","KWIK TRIP #728","200 E KENT ST","WAUSAU","WI","54403","(715) 842-3316","44.93481","-89.61476","No","Yes","Yes","No","No","No","No","Yes"
"322","KWIK TRIP #322","1440 W CAMPUS DR","WAUSAU","WI","54401","(715) 675-2145","44.98812","-89.65213","Yes","Yes","Yes","No","No","No","No","No"
"735","KWIK TRIP #735","2215 N 6TH ST","WAUSAU","WI","54403","(715) 848-4298","44.97413","-89.62311","No","Yes","Yes","No","No","No","No","Yes"
"851","KWIK TRIP #851","2950 STEWART AVE","WAUSAU","WI","54401","(715) 842-2032","44.95731","-89.67365","Yes","Yes","Yes","No","No","No","No","Yes"
"559","TOBACCO OUTLET PLUS #559","1041 S 3RD AVE","WAUSAU","WI","54401","(715) 849-1028","44.94889","-89.63833","No","No","No","No","No","No","No","No"
"501","TOBACCO OUTLET PLUS #501","109 S 17TH AVE","WAUSAU","WI","54401","(715) 849-8825","44.96333","-89.655","No","No","No","No","No","No","No","No"
"845","KWIK TRIP #845","935 E MAIN ST","WAUTOMA","WI","54982","(920) 787-1630","44.06956","-89.27095","Yes","Yes","Yes","No","No","No","No","Yes"
"523","TOBACCO OUTLET PLUS #523","11712 W NORTH AVE","WAUWATOSA","WI","53226","(414) 476-3506","43.06028","-88.05916","No","No","No","No","No","No","No","No"
"1047","KWIK TRIP #1047","10923 W LAPHAM ST","WEST ALLIS","WI","53214","(414) 257-3602","43.01344","-88.04838","No","Yes","Yes","No","No","No","Yes","Yes"
"136","KWIK TRIP #136","1750 S SILVERBROOK DR","WEST BEND","WI","53095","(262) 334-0548","43.3993","-88.18907","Yes","Yes","Yes","No","No","No","No","Yes"
"1002","KWIK TRIP #1002","806 S MAIN ST","WEST BEND","WI","53095","(262) 334-0788","43.41192","-88.1819","No","Yes","Yes","No","No","No","No","Yes"
"1048","KWIK TRIP #1048","341 JEFFERSON ST E","WEST SALEM","WI","54669","(608) 786-0339","43.89374","-91.07721","Yes","Yes","Yes","No","Yes","No","Yes","Yes"
"684","KWIK TRIP #684","985 W CITY HIGHWAY 16","WEST SALEM","WI","54669","(608) 786-2412","43.8985","-91.09986","Yes","Yes","Yes","No","No","No","No","No"
"356","KWIK TRIP #356","5603 BUSINESS HIGHWAY 51 S","WESTON","WI","54476","(715) 359-8123","44.90566","-89.60563","No","Yes","Yes","No","No","No","No","No"
"140","KWIK TRIP #140","7605 SCHOFIELD AVE","WESTON","WI","54476","(715) 355-0518","44.90029","-89.52808","Yes","Yes","Yes","No","No","No","Yes","No"
"787","KWIK TRIP #787","3207 SCHOFIELD AVE","WESTON","WI","54476","(715) 355-1188","44.90417","-89.58333","Yes","Yes","Yes","No","No","No","No","No"
"986","KWIK TRIP #986","4103 BARBICAN AVE","WESTON","WI","54476","(715) 355-2176","44.89808","-89.57186","No","Yes","Yes","No","No","No","No","Yes"
"729","KWIK TRIP #729","36281 MAIN ST","WHITEHALL","WI","54773","(715) 538-2477","44.36768","-91.31721","No","Yes","Yes","No","No","No","No","No"
"603","KWIK TRIP #603","531 HIGHWAY 128","WILSON","WI","54027","(715) 772-4283","44.93511","-92.19572","No","Yes","Yes","No","No","No","Yes","No"
"1023","KWIK TRIP #1023","4301 WINDSOR RD","WINDSOR","WI","53598","(608) 846-2137","43.21635","-89.3293","Yes","Yes","Yes","No","No","No","No","Yes"
"673","KWIK TRIP #673","6325 PEPSI WAY","WINDSOR","WI","53598","(608) 846-9888","43.19406","-89.33697","No","Yes","Yes","No","Yes","No","Yes","No"
"612","KWIK TRIP #612","915 E MAIN ST","WINNECONNE","WI","54986","(920) 582-4596","44.11194","-88.69479","No","Yes","Yes","No","No","No","No","No"
"583","KWIK TRIP #583","532 W MUNROE AVE","WISCONSIN DELLS","WI","53965","(608) 253-5086","43.58875","-89.8062","No","Yes","Yes","No","No","No","No","No"
"331","KWIK TRIP #331","3030 PLOVER RD","WISCONSIN RAPIDS","WI","54494","(715) 421-0387","44.40674","-89.78896","Yes","Yes","Yes","No","No","No","Yes","Yes"
"310","KWIK TRIP #310","2520 W GRAND AVE","WISCONSIN RAPIDS","WI","54495","(715) 424-1555","44.39755","-89.85543","No","Yes","Yes","No","No","No","Yes","No"
"347","KWIK TRIP #347","4611 8TH ST S","WISCONSIN RAPIDS","WI","54494","(715) 424-1486","44.35277","-89.8163","Yes","Yes","Yes","No","No","No","Yes","No"
"128","KWIK TRIP #128","1111 LINCOLN ST","WISCONSIN RAPIDS","WI","54494","(715) 421-0165","44.38111","-89.8221","Yes","Yes","Yes","No","No","No","No","Yes"
"847","KWIK TRIP #847","321 BRIDGE ST","WONEWOC","WI","53968","(608) 462-5367","43.68148","-90.26565","No","Yes","Yes","No","No","No","No","No"
