"","str","formatted.address","entity.type","confidence","lat","lng"
"","984 N SHAWANO ST, NEW LONDON, WI, 54961","984 N Shawano St,WI,Waupaca County,United States,984 N Shawano St, New London, WI 54961,New London,54961","Address","High","44.402025","-88.742757"
"","124 PAPERJACK DR, NEW RICHMOND, WI, 54017","124 Paperjack Dr,WI,St. Croix County,United States,124 Paperjack Dr, New Richmond, WI 54017,New Richmond,54017","Address","High","45.103696","-92.53689"
"","1112 N KNOWLES AVE, NEW RICHMOND, WI, 54017","1112 N Knowles Ave,WI,St. Croix County,United States,1112 N Knowles Ave, New Richmond, WI 54017,New Richmond,54017","Address","High","45.1330981967977","-92.5353482194821"
"","7880 S 10TH ST, OAK CREEK, WI, 53154","7880 S 10th St,WI,Milwaukee County,United States,7880 S 10th St, Oak Creek, WI 53154,Oak Creek,53154","Address","High","42.902193","-87.926331"
"","6300 S 27TH ST, OAK CREEK, WI, 53154","6300 S 27th St,WI,Milwaukee County,United States,6300 S 27th St, Oak Creek, WI 53154,Oak Creek,53154","Address","High","42.929852","-87.948455"
"","2040 W RYAN RD, OAK CREEK, WI, 53154","2040 W Ryan Rd,WI,Milwaukee County,United States,2040 W Ryan Rd, Oak Creek, WI 53154,Oak Creek,53154","Address","High","42.873143","-87.94347"
"","9535 S 13TH ST, OAK CREEK, WI, 53154","9535 S 13th St,WI,Milwaukee County,United States,9535 S 13th St, Oak Creek, WI 53154,Oak Creek,53154","Address","High","42.871176","-87.933075"
"","N56W39345 WISCONSIN AVE, OCONOMOWOC, WI, 53066","N56W39345 W Wisconsin Ave,WI,Waukesha County,United States,N56W39345 W Wisconsin Ave, Oconomowoc, WI 53066,Oconomowoc,53066","Address","High","43.122631","-88.527256"
"","1301 OCONOMOWOC PKWY, OCONOMOWOC, WI, 53066","1301 Oconomowoc Pkwy,WI,Waukesha County,United States,1301 Oconomowoc Pkwy, Oconomowoc, WI 53066,Oconomowoc,53066","Address","High","43.080853","-88.469775"
"","1292 OCONOMOWOC PKWY, OCONOMOWOC, WI, 53066","1292 Oconomowoc Pkwy,WI,Waukesha County,United States,1292 Oconomowoc Pkwy, Oconomowoc, WI 53066,Oconomowoc,53066","Address","High","43.08229","-88.471456"
"","1220 BROWN ST, OCONOMOWOC, WI, 53066","1220 Brown St,WI,Waukesha County,United States,1220 Brown St, Oconomowoc, WI 53066,Oconomowoc,53066","Address","High","43.125162","-88.461986"
"","102 MAIN ST, OCONTO, WI, 54153","102 Main St,WI,Oconto County,United States,102 Main St, Oconto, WI 54153,Oconto,54153","Address","High","44.892722","-87.884476"
"","244 E MAIN ST, OMRO, WI, 54963","244 E Main St,WI,Winnebago County,United States,244 E Main St, Omro, WI 54963,Omro,54963","Address","High","44.03907","-88.741319"
"","9421 HIGHWAY 16, ONALASKA, WI, 54650","9421 WI-16,WI,La Crosse County,United States,9421 WI-16, Onalaska, WI 54650,Onalaska,54650","Address","High","43.872869","-91.189731"
"","1802 E MAIN ST, ONALASKA, WI, 54650","1802 E Main St,WI,La Crosse County,United States,1802 E Main St, Onalaska, WI 54650,Onalaska,54650","Address","High","43.883448","-91.209288"
"","1276 CROSSING MEADOWS DR, ONALASKA, WI, 54650","1276 Crossing Meadows Dr,WI,La Crosse County,United States,1276 Crossing Meadows Dr, Onalaska, WI 54650,Onalaska,54650","Address","High","43.867846","-91.210643"
"","408 SAND LAKE RD, ONALASKA, WI, 54650","408 Sand Lake Rd,WI,La Crosse County,United States,408 Sand Lake Rd, Onalaska, WI 54650,Onalaska,54650","Address","High","43.887371","-91.21949"
"","229 OAK FOREST DR, ONALASKA, WI, 54650","229 Oak Forest Dr,WI,La Crosse County,United States,229 Oak Forest Dr, Onalaska, WI 54650,Onalaska,54650","Address","High","43.876076","-91.230283"
"","950 2ND AVE N, ONALASKA, WI, 54650","950 2nd Ave N,WI,La Crosse County,United States,950 2nd Ave N, Onalaska, WI 54650,Onalaska,54650","Address","High","43.896408","-91.239994"
"","2800 ABBEY RD, ONALASKA, WI, 54650","2800 Abbey Rd,WI,La Crosse County,United States,2800 Abbey Rd, Onalaska, WI 54650,Onalaska,54650","Address","High","43.922958","-91.244773"
"","856 N MAIN ST, OREGON, WI, 53575","856 N Main St,WI,Dane County,United States,856 N Main St, Oregon, WI 53575,Oregon,53575","Address","High","42.939263","-89.382726"
"","135 N MAIN ST, OREGON, WI, 53575","135 N Main St,WI,Dane County,United States,135 N Main St, Oregon, WI 53575,Oregon,53575","Address","High","42.927417","-89.384415"
"","916 JANESVILLE ST, OREGON, WI, 53575","916 Janesville St,WI,Dane County,United States,916 Janesville St, Oregon, WI 53575,Oregon,53575","Address","High","42.917478","-89.373162"
"","2400 S WASHBURN ST, OSHKOSH, WI, 54904","2400 S Washburn St,WI,Winnebago County,United States,2400 S Washburn St, Oshkosh, WI 54904,Oshkosh,54904","Address","High","43.989392","-88.585526"
"","1090 N WASHBURN ST, OSHKOSH, WI, 54904","1090 N Washburn St,WI,Winnebago County,United States,1090 N Washburn St, Oshkosh, WI 54904,Oshkosh,54904","Address","High","44.031634","-88.585949"
"","1725 W 9TH AVE, OSHKOSH, WI, 54902","1725 W 9th Ave,WI,Winnebago County,United States,1725 W 9th Ave, Oshkosh, WI 54902,Oshkosh,54902","Address","High","44.010093","-88.578436"
"","215 W 20TH AVE, OSHKOSH, WI, 54902","215 W 20th Ave,WI,Winnebago County,United States,215 W 20th Ave, Oshkosh, WI 54902,Oshkosh,54902","Address","High","43.995086","-88.543067"
"","2500 WITZEL AVE, OSHKOSH, WI, 54904","2500 Witzel Ave,WI,Winnebago County,United States,2500 Witzel Ave, Oshkosh, WI 54904,Oshkosh,54904","Address","High","44.01879","-88.594889"
"","2115 JACKSON ST, OSHKOSH, WI, 54901","2115 Jackson St,WI,Winnebago County,United States,2115 Jackson St, Oshkosh, WI 54901,Oshkosh,54901","Address","High","44.043465","-88.543592"
"","5821 GREEN VALLEY RD, OSHKOSH, WI, 54904","5821 Green Valley Rd,WI,Winnebago County,United States,5821 Green Valley Rd, Oshkosh, WI 54904,Oshkosh,54904","Address","High","44.100094","-88.542456"
"","13907 10TH ST, OSSEO, WI, 54758","13907 10th St,WI,Trempealeau County,United States,13907 10th St, Osseo, WI 54758,Osseo,54758","Address","High","44.57891","-91.224156"
"","108 N MAIN ST, PARDEEVILLE, WI, 53954","108 N Main St,WI,Columbia County,United States,108 N Main St, Pardeeville, WI 53954,Pardeeville,53954","Address","High","43.53611","-89.300062"
"","1083 4TH AVE S, PARK FALLS, WI, 54552","1083 4th Ave S,WI,Price County,United States,1083 4th Ave S, Park Falls, WI 54552,Park Falls,54552","Address","High","45.92328","-90.44994"
"","130 DYNEX DR, PEWAUKEE, WI, 53072","130 Dynex Dr,WI,Waukesha County,United States,130 Dynex Dr, Pewaukee, WI 53072,Pewaukee,53072","Address","High","43.082911","-88.252667"
"","2001 GOLF RD, PEWAUKEE, WI, 53072","2001 Golf Rd,WI,Waukesha County,United States,2001 Golf Rd, Pewaukee, WI 53072,Pewaukee,53072","Address","High","43.048442","-88.258281"
"","430 S WATER ST, PLATTEVILLE, WI, 53818","430 S Water St,WI,Grant County,United States,430 S Water St, Platteville, WI 53818,Platteville,53818","Address","High","42.729329","-90.476567"
"","10215 120TH AVE, PLEASANT PRAIRIE, WI, 53158","10215 120th Ave,WI,Kenosha County,United States,10215 120th Ave, Pleasant Prairie, WI 53158,Pleasant Prairie,53158","Address","High","42.523116","-87.946558"
"","10451 72ND AVE, PLEASANT PRAIRIE, WI, 53158","10451 72nd Ave,WI,Kenosha County,United States,10451 72nd Ave, Pleasant Prairie, WI 53158,Pleasant Prairie,53158","Address","High","42.522226","-87.893866"
"","8900 76TH ST, PLEASANT PRAIRIE, WI, 53158","8900 76th St,WI,Kenosha County,United States,8900 76th St, Pleasant Prairie, WI 53158,Pleasant Prairie,53158","Address","High","42.565637","-87.914963"
"","2511 PLOVER RD, PLOVER, WI, 54467","2511 Plover Rd,WI,Portage County,United States,2511 Plover Rd, Plover, WI 54467,Plover,54467","Address","High","44.453498","-89.54072"
"","5339 HARDING AVE, PLOVER, WI, 54467","5339 Harding Ave,WI,Portage County,United States,5339 Harding Ave, Plover, WI 54467,Plover,54467","Address","High","44.42731","-89.515382"
"","1900 POST RD, PLOVER, WI, 54467","1900 Post Rd,WI,Portage County,United States,1900 Post Rd, Plover, WI 54467,Plover,54467","Address","High","44.468767","-89.545709"
"","2480 EASTERN AVE, PLYMOUTH, WI, 53073","2480 Eastern Ave,WI,Sheboygan County,United States,2480 Eastern Ave, Plymouth, WI 53073,Plymouth,53073","Address","High","43.74795","-87.951855"
"","1223 E WISCONSIN ST, PORTAGE, WI, 53901","1223 E Wisconsin St,WI,Columbia County,United States,1223 E Wisconsin St, Portage, WI 53901,Portage,53901","Address","High","43.534235","-89.443528"
"","1925 NEW PINERY RD, PORTAGE, WI, 53901","1925 New Pinery Rd,WI,Columbia County,United States,1925 New Pinery Rd, Portage, WI 53901,Portage,53901","Address","High","43.553773","-89.4673"
"","2970 NEW PINERY RD, PORTAGE, WI, 53901","2970 New Pinery Rd,WI,Columbia County,United States,2970 New Pinery Rd, Portage, WI 53901,Portage,53901","Address","High","43.571984","-89.470791"
"","1000 S MARQUETTE RD, PRAIRIE DU CHIEN, WI, 53821","1000 S Marquette Rd,WI,Crawford County,United States,1000 S Marquette Rd, Prairie du Chien, WI 53821,Prairie du Chien,53821","Address","High","43.038939","-91.13873"
"","211 S MARQUETTE RD, PRAIRIE DU CHIEN, WI, 53821","211 S Marquette Rd,WI,Crawford County,United States,211 S Marquette Rd, Prairie du Chien, WI 53821,Prairie du Chien,53821","Address","High","43.049814","-91.141519"
"","2850 PRAIRIE ST, PRAIRIE DU SAC, WI, 53578","2850 Prairie St,WI,Sauk County,United States,2850 Prairie St, Prairie du Sac, WI 53578,Prairie du Sac,53578","Address","High","43.293789","-89.758184"
"","303 S FULTON ST, PRINCETON, WI, 54968","303 S Fulton St,WI,Green Lake County,United States,303 S Fulton St, Princeton, WI 54968,Princeton,54968","Address","High","43.848026","-89.123297"
"","717 S WISCONSIN ST, PULASKI, WI, 54162","717 S Wisconsin St,WI,United States,717 S Wisconsin St, Pulaski, WI 54162,Pulaski,54162","Address","High","44.666273","-88.229244"
"","549 W BANNERMAN AVE, REDGRANITE, WI, 54970","549 W Bannerman Ave,WI,Waushara County,United States,549 W Bannerman Ave, Redgranite, WI 54970,Redgranite,54970","Address","High","44.044064","-89.107989"
"","1825 E MAIN ST, REEDSBURG, WI, 53959","1825 E Main St,WI,Sauk County,United States,1825 E Main St, Reedsburg, WI 53959,Reedsburg,53959","Address","High","43.532976","-89.981359"
"","101 S ALBERT AVE, REEDSBURG, WI, 53959","101 S Albert Ave,WI,Sauk County,United States,101 S Albert Ave, Reedsburg, WI 53959,Reedsburg,53959","Address","High","43.532212","-90.016303"
"","235 S EISENHOWER PKWY, RHINELANDER, WI, 54501","235 S Eisenhower Pkwy,WI,Oneida County,United States,235 S Eisenhower Pkwy, Rhinelander, WI 54501,Rhinelander,54501","Address","High","45.636044","-89.378965"
"","1539 N STEVENS ST, RHINELANDER, WI, 54501","1539 N Stevens St,WI,Oneida County,United States,1539 N Stevens St, Rhinelander, WI 54501,Rhinelander,54501","Address","High","45.655494","-89.399288"
"","220 W KNAPP ST, RICE LAKE, WI, 54868","220 W Knapp St,WI,Barron County,United States,220 W Knapp St, Rice Lake, WI 54868,Rice Lake,54868","Address","High","45.508216","-91.739303"
"","2851 DECKER DR, RICE LAKE, WI, 54868","2851 Decker Dr,WI,Barron County,United States,2851 Decker Dr, Rice Lake, WI 54868,Rice Lake,54868","Address","High","45.474096","-91.753945"
"","1821 S MAIN ST, RICE LAKE, WI, 54868","1821 S Main St,WI,Barron County,United States,1821 S Main St, Rice Lake, WI 54868,Rice Lake,54868","Address","High","45.481258","-91.733625"
"","2900 STATE HIGHWAY 167, RICHFIELD, WI, 53076","2900 State Road 167,WI,Washington County,United States,2900 State Road 167, Richfield, WI 53076,Richfield,53076","Address","High","43.2518333","-88.1843917"
"","2393 US HIGHWAY 14 E, RICHLAND CENTER, WI, 53581","2393 US Highway 14 E,WI,Richland County,United States,2393 US Highway 14 E, Richland Center, WI 53581,Richland Center,53581","Address","High","43.314709","-90.351189"
"","378 W SEMINARY ST, RICHLAND CENTER, WI, 53581","378 W Seminary St,WI,Richland County,United States,378 W Seminary St, Richland Center, WI 53581,Richland Center,53581","Address","High","43.33486","-90.388641"
"","545 E FOND DU LAC ST, RIPON, WI, 54971","545 E Fond du Lac St,WI,Fond Du Lac County,United States,545 E Fond du Lac St, Ripon, WI 54971,Ripon,54971","Address","High","43.838248","-88.828777"
"","1123 W FOND DU LAC ST, RIPON, WI, 54971","1123 W Fond du Lac St,WI,Fond Du Lac County,United States,1123 W Fond du Lac St, Ripon, WI 54971,Ripon,54971","Address","High","43.85361","-88.861708"
"","1238 N MAIN ST, RIVER FALLS, WI, 54022","1238 N Main St,WI,Pierce County,United States,1238 N Main St, River Falls, WI 54022,River Falls,54022","Address","High","44.872608","-92.621024"
"","1200 S MAIN ST, RIVER FALLS, WI, 54022","1200 S Main St,WI,Pierce County,United States,1200 S Main St, River Falls, WI 54022,River Falls,54022","Address","High","44.844854","-92.628432"
"","110 PHILLIPS BLVD, SAUK CITY, WI, 53583","110 Phillips Blvd,WI,Sauk County,United States,110 Phillips Blvd, Sauk City, WI 53583,Sauk City,53583","Address","High","43.270407","-89.722955"
"","750 E GREEN BAY AVE, SAUKVILLE, WI, 53080","750 E Green Bay Ave,WI,Ozaukee County,United States,750 E Green Bay Ave, Saukville, WI 53080,Saukville,53080","Address","High","43.385682","-87.929593"
"","1020 S MAINLINE DR, SEYMOUR, WI, 54165","1020 S Mainline Dr,WI,Outagamie County,United States,1020 S Mainline Dr, Seymour, WI 54165,Seymour,54165","Address","High","44.501647","-88.320116"
"","1241 E GREEN BAY ST, SHAWANO, WI, 54166","1241 E Green Bay St,WI,Shawano County,United States,1241 E Green Bay St, Shawano, WI 54166,Shawano,54166","Address","High","44.782426","-88.581069"
"","7002 SAUK TRAIL RD, SHEBOYGAN, WI, 53081","7002 Sauk Trail Rd,WI,Sheboygan County,United States,7002 Sauk Trail Rd, Sheboygan, WI 53081,Sheboygan,53081","Address","High","43.674474","-87.758328"
"","2622 S BUSINESS DR, SHEBOYGAN, WI, 53081","2622 S Business Dr,WI,Sheboygan County,United States,2622 S Business Dr, Sheboygan, WI 53081,Sheboygan,53081","Address","High","43.726502","-87.734959"
"","2033 NORTH AVE, SHEBOYGAN, WI, 53083","2033 North Ave,WI,Sheboygan County,United States,2033 North Ave, Sheboygan, WI 53083,Sheboygan,53083","Address","High","43.773279","-87.73389"
"","1618 CALUMET DR, SHEBOYGAN, WI, 53081","1618 Calumet Dr,WI,Sheboygan County,United States,1618 Calumet Dr, Sheboygan, WI 53081,Sheboygan,53081","Address","High","43.762262","-87.72329"
"","4220 COUNTY ROAD J, SHEBOYGAN, WI, 53083","4220 County Road J,WI,Sheboygan County,United States,4220 County Road J, Sheboygan, WI 53083,Sheboygan,53083","Address","High","43.790811","-87.762029"
"","625 S TAYLOR DR, SHEBOYGAN, WI, 53081","625 S Taylor Dr,WI,Sheboygan County,United States,625 S Taylor Dr, Sheboygan, WI 53081,Sheboygan,53081","Address","High","43.749801","-87.74577"
"","1000 N MAIN ST, SHEBOYGAN FALLS, WI, 53085","1000 N Main St,WI,Sheboygan County,United States,1000 N Main St, Sheboygan Falls, WI 53085,Sheboygan Falls,53085","Address","High","43.745901","-87.820866"
"","1200 E COMMERCE BLVD, SLINGER, WI, 53086","1200 E Commerce Blvd,WI,Washington County,United States,1200 E Commerce Blvd, Slinger, WI 53086,Slinger,53086","Address","High","43.325343","-88.260122"
"","1014 S BLACK RIVER ST, SPARTA, WI, 54656","1014 S Black River St,WI,Monroe County,United States,1014 S Black River St, Sparta, WI 54656,Sparta,54656","Address","High","43.933412","-90.821237"
"","1751 E WISCONSIN ST, SPARTA, WI, 54656","1751 E Wisconsin St,WI,Monroe County,United States,1751 E Wisconsin St, Sparta, WI 54656,Sparta,54656","Address","High","43.9400268","-90.7862128"
"","404 S PACIFIC HIGHWAY 13, SPENCER, WI, 54479","404 WI-13 S,WI,Marathon County,United States,404 WI-13 S, Spencer, WI 54479,Spencer,54479","Address","High","44.75358","-90.29143"
"","201 W MAPLE ST, SPOONER, WI, 54801","201 W Maple St,WI,Washburn County,United States,201 W Maple St, Spooner, WI 54801,Spooner,54801","Address","High","45.822469","-91.891684"
"","105 E MAPLE ST, STANLEY, WI, 54768","105 E Maple St,WI,Chippewa County,United States,105 E Maple St, Stanley, WI 54768,Stanley,54768","Address","High","44.959066","-90.937155"
"","3258 CHURCH ST, STEVENS POINT, WI, 54481","3258 Church St,WI,Portage County,United States,3258 Church St, Stevens Point, WI 54481,Stevens Point,54481","Address","High","44.504027","-89.567606"
"","3533 STANLEY ST, STEVENS POINT, WI, 54481","3533 Stanley St,WI,Portage County,United States,3533 Stanley St, Stevens Point, WI 54481,Stevens Point,54481","Address","High","44.536285","-89.549944"
"","5311 OLD HIGHWAY 18, STEVENS POINT, WI, 54482","5311 Old Highway 18,WI,Portage County,United States,5311 Old Highway 18, Stevens Point, WI 54482,Stevens Point,54482","Address","High","44.521909","-89.524513"
"","1600 MARIA DR, STEVENS POINT, WI, 54481","1600 Maria Dr,WI,Portage County,United States,1600 Maria Dr, Stevens Point, WI 54481,Stevens Point,54481","Address","High","44.53452","-89.575726"
"","2830 CHURCH ST, STEVENS POINT, WI, 54481","2830 Church St,WI,Portage County,United States,2830 Church St, Stevens Point, WI 54481,Stevens Point,54481","Address","High","44.509533","-89.57093"
"","202 MAIN ST, STODDARD, WI, 54658","202 S Main St,WI,Vernon County,United States,202 S Main St, Stoddard, WI 54658,Stoddard,54658","Address","Medium","43.6601","-91.219246"
"","1359 US HIGHWAY 51, STOUGHTON, WI, 53589","1359 US Highway 51,WI,Dane County,United States,1359 US Highway 51, Stoughton, WI 53589,Stoughton,53589","Address","High","42.920175","-89.251308"
"","1231 E MAIN ST, STOUGHTON, WI, 53589","1231 E Main St,WI,Dane County,United States,1231 E Main St, Stoughton, WI 53589,Stoughton,53589","Address","High","42.918101","-89.205758"
"","2400 ROBY RD, STOUGHTON, WI, 53589","2400 Roby Rd,WI,Dane County,United States,2400 Roby Rd, Stoughton, WI 53589,Stoughton,53589","Address","High","42.927779","-89.249654"
"","517 W MAIN ST, STOUGHTON, WI, 53589","517 W Main St,WI,Dane County,United States,517 W Main St, Stoughton, WI 53589,Stoughton,53589","Address","High","42.916354","-89.226813"
"","1252 W MAIN ST, SUN PRAIRIE, WI, 53590","1252 W Main St,WI,Dane County,United States,1252 W Main St, Sun Prairie, WI 53590,Sun Prairie,53590","Address","High","43.180524","-89.233806"
"","2599 IRONWOOD DR, SUN PRAIRIE, WI, 53590","2599 Ironwood Dr,WI,Dane County,United States,2599 Ironwood Dr, Sun Prairie, WI 53590,Sun Prairie,53590","Address","High","43.18445","-89.264039"
"","2128 E 2ND ST, SUPERIOR, WI, 54880","2128 E 2nd St,WI,Douglas County,United States,2128 E 2nd St, Superior, WI 54880,Superior,54880","Address","High","46.706684","-92.047966"
"","918 BELKNAP ST, SUPERIOR, WI, 54880","918 Belknap St,WI,Douglas County,United States,918 Belknap St, Superior, WI 54880,Superior,54880","Address","High","46.720377","-92.091887"
"","2807 TOWER AVE, SUPERIOR, WI, 54880","2807 Tower Ave,WI,Douglas County,United States,2807 Tower Ave, Superior, WI 54880,Superior,54880","Address","High","46.705877","-92.104681"
"","623 HAMMOND AVE, SUPERIOR, WI, 54880","623 Hammond Ave,WI,Douglas County,United States,623 Hammond Ave, Superior, WI 54880,Superior,54880","Address","High","46.73043","-92.098555"
"","6007 TOWER AVE, SUPERIOR, WI, 54880","6007 Tower Ave,WI,Douglas County,United States,6007 Tower Ave, Superior, WI 54880,Superior,54880","Address","High","46.666576","-92.105055"
"","3027 E 2ND ST, SUPERIOR, WI, 54880","3027 E 2nd St,WI,Douglas County,United States,3027 E 2nd St, Superior, WI 54880,Superior,54880","Address","High","46.69812","-92.03571"
"","1419 BANKS AVE, SUPERIOR, WI, 54880","1419 Banks Ave,WI,Douglas County,United States,1419 Banks Ave, Superior, WI 54880,Superior,54880","Address","High","46.721287","-92.105896"
"","N67W27619 SILVER SPRING DR, SUSSEX, WI, 53089","N67W27619 Silver Spring Dr,WI,Waukesha County,United States,N67W27619 Silver Spring Dr, Sussex, WI 53089,Sussex,53089","Address","High","43.140548","-88.295982"
"","310 E MCCOY BLVD, TOMAH, WI, 54660","310 E McCoy Blvd,WI,Monroe County,United States,310 E McCoy Blvd, Tomah, WI 54660,Tomah,54660","Address","High","44.019178","-90.502905"
"","124 W MCCOY BLVD, TOMAH, WI, 54660","124 W McCoy Blvd,WI,Monroe County,United States,124 W McCoy Blvd, Tomah, WI 54660,Tomah,54660","Address","High","44.01858","-90.506385"
"","1504 SUPERIOR AVE, TOMAH, WI, 54660","1504 Superior Ave,WI,Monroe County,United States,1504 Superior Ave, Tomah, WI 54660,Tomah,54660","Address","High","43.972535","-90.504188"
"","682 N 4TH ST, TOMAHAWK, WI, 54487","682 N 4th St,WI,Lincoln County,United States,682 N 4th St, Tomahawk, WI 54487,Tomahawk,54487","Address","High","45.481054","-89.728073"
"","2107 WASHINGTON ST, TWO RIVERS, WI, 54241","2107 Washington St,WI,Manitowoc County,United States,2107 Washington St, Two Rivers, WI 54241,Two Rivers,54241","Address","High","44.153075","-87.567902"
"","2145 COUNTY ROAD PB, VERONA, WI, 53593","2145 County Road PB,WI,Dane County,United States,2145 County Road PB, Verona, WI 53593,Verona,53593","Address","High","42.971243","-89.512881"
"","7583 W MINERAL POINT RD, VERONA, WI, 53593","7583 W Mineral Point Rd,WI,Dane County,United States,7583 W Mineral Point Rd, Verona, WI 53593,Verona,53593","Address","High","43.059816","-89.57584"
"","233 WILDCAT WAY, VERONA, WI, 53593","233 Wildcat Way,WI,Dane County,United States,233 Wildcat Way, Verona, WI 53593,Verona,53593","Address","High","42.9865627","-89.5521696"
"","400 E VERONA AVE, VERONA, WI, 53593","400 E Verona Ave,WI,Dane County,United States,400 E Verona Ave, Verona, WI 53593,Verona,53593","Address","High","42.992468","-89.5295"
"","603 S MAIN ST, VIROQUA, WI, 54665","603 S Main St,WI,Vernon County,United States,603 S Main St, Viroqua, WI 54665,Viroqua,54665","Address","High","43.550708","-90.888322"
"","1301 N MAIN ST, VIROQUA, WI, 54665","1301 N Main St,WI,Vernon County,United States,1301 N Main St, Viroqua, WI 54665,Viroqua,54665","Address","High","43.575346","-90.888096"
"","415 N WALES RD, WALES, WI, 53183","415 N Wales Rd,WI,Waukesha County,United States,415 N Wales Rd, Wales, WI 53183,Wales,53183","Address","High","43.011059","-88.384995"
"","230 W SUMMIT AVE, WALES, WI, 53183","230 Summit Ave,WI,Waukesha County,United States,230 Summit Ave, Wales, WI 53183,Wales,53183","Address","High","43.0130158","-88.3819955"
"","115 PORTLAND RD, WATERLOO, WI, 53594","115 Portland Rd,WI,Jefferson County,United States,115 Portland Rd, Waterloo, WI 53594,Waterloo,53594","Address","High","43.184731","-88.98187"
"","1184 N 4TH ST, WATERTOWN, WI, 53098","1184 N 4th St,WI,Jefferson County,United States,1184 N 4th St, Watertown, WI 53098,Watertown,53098","Address","High","43.207101","-88.708326"
"","1731 S CHURCH ST, WATERTOWN, WI, 53094","1731 S Church St,WI,Jefferson County,United States,1731 S Church St, Watertown, WI 53094,Watertown,53094","Address","High","43.170183","-88.731548"
"","900 W MAIN ST, WATERTOWN, WI, 53098","900 W Main St,WI,Jefferson County,United States,900 W Main St, Watertown, WI 53098,Watertown,53098","Address","High","43.198331","-88.742742"
"","2106 S WEST AVE, WAUKESHA, WI, 53189","2106 S West Ave,WI,Waukesha County,United States,2106 S West Ave, Waukesha, WI 53189,Waukesha,53189","Address","High","42.976253","-88.236488"
"","21980 WATERTOWN RD, WAUKESHA, WI, 53186","21980 Watertown Rd,WI,Waukesha County,United States,21980 Watertown Rd, Waukesha, WI 53186,Waukesha,53186","Address","High","43.049432","-88.185308"
"","924 FLEETFOOT DR, WAUKESHA, WI, 53186","924 Fleetfoot Dr,WI,Waukesha County,United States,924 Fleetfoot Dr, Waukesha, WI 53186,Waukesha,53186","Address","High","42.994559","-88.201631"
"","2302 E MORELAND BLVD, WAUKESHA, WI, 53186","2302 E Moreland Blvd,WI,Waukesha County,United States,2302 E Moreland Blvd, Waukesha, WI 53186,Waukesha,53186","Address","High","43.031185","-88.180949"
"","433 W SUNSET DR, WAUKESHA, WI, 53189","433 W Sunset Dr,WI,Waukesha County,United States,433 W Sunset Dr, Waukesha, WI 53189,Waukesha,53189","Address","High","42.987871","-88.235506"
"","2530 N GRANDVIEW BLVD, WAUKESHA, WI, 53188","2530 N Grandview Blvd,WI,Waukesha County,United States,2530 N Grandview Blvd, Waukesha, WI 53188,Waukesha,53188","Address","High","43.039085","-88.256715"
"","1809 W SAINT PAUL AVE, WAUKESHA, WI, 53188","1809 W Saint Paul Ave,WI,Waukesha County,United States,1809 W Saint Paul Ave, Waukesha, WI 53188,Waukesha,53188","Address","High","42.996083","-88.258968"
"","1700 PEWAUKEE RD, WAUKESHA, WI, 53188","1700 Pewaukee Rd,WI,Waukesha County,United States,1700 Pewaukee Rd, Waukesha, WI 53188,Waukesha,53188","Address","High","43.026192","-88.226496"
"","W229N2086 REDFORD BLVD, WAUKESHA, WI, 53186","Redford Blvd,WI,Waukesha County,United States,Redford Blvd, Waukesha, WI 53186,Waukesha,53186","RoadBlock","Medium","43.0817405","-88.2057800000013"
"","1350 WATER WHEEL DR, WAUNAKEE, WI, 53597","1350 Water Wheel Dr,WI,Dane County,United States,1350 Water Wheel Dr, Waunakee, WI 53597,Waunakee,53597","Address","High","43.1686890877522","-89.4596996533155"
"","5420 WILLOW RD, WAUNAKEE, WI, 53597","5420 Willow Rd,WI,Dane County,United States,5420 Willow Rd, Waunakee, WI 53597,Waunakee,53597","Address","High","43.150939","-89.414255"
"","208 E MAIN ST, WAUNAKEE, WI, 53597","208 E Main St,WI,Dane County,United States,208 E Main St, Waunakee, WI 53597,Waunakee,53597","Address","High","43.191656","-89.452711"
"","106 COUNTY ROAD QQ, WAUPACA, WI, 54981","106 County Road QQ,WI,Waupaca County,United States,106 County Road QQ, Waupaca, WI 54981,Waupaca,54981","Address","High","44.355207","-89.119175"
"","226 W FULTON ST, WAUPACA, WI, 54981","226 W Fulton St,WI,Waupaca County,United States,226 W Fulton St, Waupaca, WI 54981,Waupaca,54981","Address","High","44.358221","-89.087196"
"","800 W MAIN ST, WAUPUN, WI, 53963","800 W Main St,WI,Fond Du Lac County,United States,800 W Main St, Waupun, WI 53963,Waupun,53963","Address","High","43.633606","-88.749126"
"","310 GRAND AVE, WAUSAU, WI, 54403","310 Grand Ave,WI,Marathon County,United States,310 Grand Ave, Wausau, WI 54403,Wausau,54403","Address","High","44.954553","-89.624707"
"","225451 RIB MOUNTAIN DR, WAUSAU, WI, 54401","225451 Rib Mountain Dr,WI,Marathon County,United States,225451 Rib Mountain Dr, Wausau, WI 54401,Wausau,54401","Address","High","44.914094","-89.648118"
"","1415 WEST ST, WAUSAU, WI, 54401","1415 West St,WI,Marathon County,United States,1415 West St, Wausau, WI 54401,Wausau,54401","Address","High","44.953292","-89.654676"
"","3853 N 6TH ST, WAUSAU, WI, 54403","3853 N 6th St,WI,Marathon County,United States,3853 N 6th St, Wausau, WI 54403,Wausau,54403","Address","High","44.995327","-89.61783"
"","200 E KENT ST, WAUSAU, WI, 54403","200 E Kent St,WI,Marathon County,United States,200 E Kent St, Wausau, WI 54403,Wausau,54403","Address","High","44.935001","-89.614942"
